episode,step,d_tcp_cube,d_cube_goal,d_tcp_goal,tcp_x,tcp_y,cube_x,cube_y,goal_x,goal_y,done,success_once,success_at_end
1,1,0.1996978372335434,0.20090048015117645,0.26449286937713623,0.005950204096734524,-0.010825363919138908,-0.03419218957424164,-0.1340574324131012,0.1658078134059906,-0.1340574324131012,0,,
1,2,0.16121013462543488,0.20082396268844604,0.2519671618938446,-0.014854006469249725,-0.03583252429962158,-0.03411511704325676,-0.1337561011314392,0.1658078134059906,-0.1340574324131012,0,,
1,3,0.10986736416816711,0.20082376897335052,0.2457350641489029,-0.04556738957762718,-0.06980773061513901,-0.03411491587758064,-0.1337556540966034,0.1658078134059906,-0.1340574324131012,0,,
1,4,0.07852736115455627,0.20082396268844604,0.25143852829933167,-0.07055625319480896,-0.09252399206161499,-0.03411511704325676,-0.1337561011314392,0.1658078134059906,-0.1340574324131012,0,,
1,5,0.06464619189500809,0.20082376897335052,0.25495171546936035,-0.08224960416555405,-0.10513774305582047,-0.034114912152290344,-0.1337556540966034,0.1658078134059906,-0.1340574324131012,0,,
1,6,0.05558433383703232,0.20082396268844604,0.25277096033096313,-0.0837288647890091,-0.11482395231723785,-0.03411511704325676,-0.13375608623027802,0.1658078134059906,-0.1340574324131012,0,,
1,7,0.044300150126218796,0.20082376897335052,0.24352096021175385,-0.07603450864553452,-0.12090475857257843,-0.034114912152290344,-0.1337556540966034,0.1658078134059906,-0.1340574324131012,0,,
1,8,0.028594430536031723,0.19766756892204285,0.2251882702112198,-0.05792735517024994,-0.1252405047416687,-0.030903281643986702,-0.13339827954769135,0.1658078134059906,-0.1340574324131012,0,,
1,9,0.024339666590094566,0.18134455382823944,0.2050812691450119,-0.03739652782678604,-0.12734010815620422,-0.014487654902040958,-0.12976805865764618,0.1658078134059906,-0.1340574324131012,0,,
1,10,0.022306693717837334,0.1659141629934311,0.18670758605003357,-0.018317202106118202,-0.12556910514831543,0.0012242798693478107,-0.1252010464668274,0.1658078134059906,-0.1340574324131012,0,,
1,11,0.024987900629639626,0.14819295704364777,0.17032380402088165,-0.0006793634966015816,-0.12261185795068741,0.019238699227571487,-0.12321092933416367,0.1658078134059906,-0.1340574324131012,0,,
1,12,0.029334619641304016,0.1317083239555359,0.15598520636558533,0.016017276793718338,-0.11926539242267609,0.036242470145225525,-0.12103661894798279,0.1658078134059906,-0.1340574324131012,0,,
1,13,0.033604949712753296,0.1192285418510437,0.14685404300689697,0.026854071766138077,-0.11622872203588486,0.049162857234478,-0.11829669773578644,0.1658078134059906,-0.1340574324131012,0,,
1,14,0.034295763820409775,0.1119757816195488,0.13965462148189545,0.03563764691352844,-0.1135568842291832,0.057117655873298645,-0.11558307707309723,0.1658078134059906,-0.1340574324131012,0,,
1,15,0.035742372274398804,0.10632726550102234,0.1351698338985443,0.04092030972242355,-0.11236434429883957,0.06316007673740387,-0.1138601005077362,0.1658078134059906,-0.1340574324131012,0,,
1,16,0.03509004786610603,0.10359371453523636,0.13175292313098907,0.04465914145112038,-0.11198605597019196,0.06585108488798141,-0.11458167433738708,0.1658078134059906,-0.1340574324131012,0,,
1,17,0.03563731908798218,0.10096248239278793,0.1286621391773224,0.04875396937131882,-0.11165072023868561,0.06835158914327621,-0.11576256155967712,0.1658078134059906,-0.1340574324131012,0,,
1,18,0.03579666092991829,0.0996117815375328,0.1270318627357483,0.050773151218891144,-0.11177458614110947,0.06961220502853394,-0.11650940775871277,0.1658078134059906,-0.1340574324131012,0,,
1,19,0.03437342494726181,0.09950605779886246,0.1266210675239563,0.05029444396495819,-0.11217814683914185,0.06969613581895828,-0.11665048450231552,0.1658078134059906,-0.1340574324131012,0,,
1,20,0.03375892713665962,0.09906352311372757,0.12593181431293488,0.050731487572193146,-0.11219677329063416,0.07016267627477646,-0.11659270524978638,0.1658078134059906,-0.1340574324131012,0,,
1,21,0.03344111889600754,0.09890151768922806,0.12570759654045105,0.05070463940501213,-0.11280660331249237,0.0703105553984642,-0.11676760017871857,0.1658078134059906,-0.1340574324131012,0,,
1,22,0.033265117555856705,0.0988626480102539,0.12576887011528015,0.050429537892341614,-0.11376045644283295,0.07028543204069138,-0.11744732409715652,0.1658078134059906,-0.1340574324131012,0,,
1,23,0.0331198014318943,0.09894993156194687,0.12601378560066223,0.05000258982181549,-0.11436564475297928,0.07017091661691666,-0.117897629737854,0.1658078134059906,-0.1340574324131012,0,,
1,24,0.03328346833586693,0.0986991673707962,0.12584343552589417,0.050230756402015686,-0.11463276296854019,0.07039739936590195,-0.11809901148080826,0.1658078134059906,-0.1340574324131012,0,,
1,25,0.03331910818815231,0.09858796745538712,0.12577702105045319,0.05026605725288391,-0.11478690057992935,0.07048967480659485,-0.11818850040435791,0.1658078134059906,-0.1340574324131012,0,,
1,26,0.03337906301021576,0.09845320880413055,0.12565958499908447,0.05038638040423393,-0.11476578563451767,0.07060807198286057,-0.1181882843375206,0.1658078134059906,-0.1340574324131012,0,,
1,27,0.033507607877254486,0.09818533807992935,0.1253707855939865,0.05073092132806778,-0.11474563181400299,0.07085742801427841,-0.1181453987956047,0.1658078134059906,-0.1340574324131012,0,,
1,28,0.033254753798246384,0.09824466705322266,0.12542624771595,0.05047430098056793,-0.11508212238550186,0.07079313695430756,-0.11826951056718826,0.1658078134059906,-0.1340574324131012,0,,
1,29,0.03310869261622429,0.09836290031671524,0.12564341723918915,0.05008159950375557,-0.11587122827768326,0.07064705342054367,-0.1187533438205719,0.1658078134059906,-0.1340574324131012,0,,
1,30,0.033032163977622986,0.09846187382936478,0.12584111094474792,0.04979277402162552,-0.11621838808059692,0.07053938508033752,-0.11902684718370438,0.1658078134059906,-0.1340574324131012,0,,
1,31,0.03314976394176483,0.09840258210897446,0.12590207159519196,0.04972657561302185,-0.11621376127004623,0.07059448212385178,-0.118988037109375,0.1658078134059906,-0.1340574324131012,0,,
1,32,0.03273145481944084,0.09868675470352173,0.12624813616275787,0.04906795918941498,-0.11676089465618134,0.07033253461122513,-0.11922121793031693,0.1658078134059906,-0.1340574324131012,0,,
1,33,0.032635558396577835,0.09905295073986053,0.126914381980896,0.04820045083761215,-0.11765558272600174,0.06999873369932175,-0.11962804943323135,0.1658078134059906,-0.1340574324131012,0,,
1,34,0.03242294862866402,0.09955020993947983,0.12775790691375732,0.04704083502292633,-0.11863800883293152,0.06954913586378098,-0.12007554620504379,0.1658078134059906,-0.1340574324131012,0,,
1,35,0.03229442238807678,0.1000811830163002,0.12851111590862274,0.04609879106283188,-0.11924346536397934,0.06905373930931091,-0.12040841579437256,0.1658078134059906,-0.1340574324131012,0,,
1,36,0.03222767263650894,0.1005341038107872,0.1293056458234787,0.04508280009031296,-0.11973778903484344,0.06864282488822937,-0.12069670855998993,0.1658078134059906,-0.1340574324131012,0,,
1,37,0.032059431076049805,0.10091683268547058,0.1298714131116867,0.044353682547807693,-0.12011418491601944,0.06831720471382141,-0.12097028642892838,0.1658078134059906,-0.1340574324131012,0,,
1,38,0.0323958657681942,0.10069932043552399,0.1299166977405548,0.04436863213777542,-0.12006837874650955,0.06853074580430984,-0.1208418607711792,0.1658078134059906,-0.1340574324131012,0,,
1,39,0.03237593546509743,0.10064385086297989,0.12989136576652527,0.04434364289045334,-0.12004587799310684,0.06858410686254501,-0.12081543356180191,0.1658078134059906,-0.1340574324131012,0,,
